ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Boxing Day,Boxing Day_lower,Boxing Day_upper,Boxing Day (observed),Boxing Day (observed)_lower,Boxing Day (observed)_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Good Friday,Good Friday_lower,Good Friday_upper,May Day,May Day_lower,May Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Spring Bank Holiday,Spring Bank Holiday_lower,Spring Bank Holiday_upper,Wedding of William and Catherine,Wedding of William and Catherine_lower,Wedding of William and Catherine_upper,avg_unit_price,avg_unit_price_lower,avg_unit_price_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,unique_items,unique_items_lower,unique_items_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2011-07-05,22562.0736920824,-2801.427303879509,50944.161697250216,22562.0736920824,22562.0736920824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013715015947144193,0.013715015947144193,0.013715015947144193,-0.08356522293819273,-0.08356522293819273,-0.08356522293819273,0.0,0.0,0.0,0.12038630667060508,0.12038630667060508,0.12038630667060508,-0.09728023888533692,-0.09728023888533692,-0.09728023888533692,0.2039515296087978,0.2039515296087978,0.2039515296087978,0.0,0.0,0.0,25278.23841470222
2011-07-06,22536.437211794815,-2327.407191217309,52128.82458688686,22536.437211794815,22536.437211794815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03011700356957627,-0.03011700356957627,-0.03011700356957627,-0.02524378106731548,-0.02524378106731548,-0.02524378106731548,0.0,0.0,0.0,0.10748682068822268,0.10748682068822268,0.10748682068822268,0.004873222502260793,0.004873222502260793,0.004873222502260793,0.13273060175553816,0.13273060175553816,0.13273060175553816,0.0,0.0,0.0,24958.807197330392
2011-07-07,22510.800731507235,6377.8543448319915,58575.40296198868,22510.800731507235,22510.800731507235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011695297875753364,-0.011695297875753364,-0.011695297875753364,0.036593145716236446,0.036593145716236446,0.036593145716236446,0.0,0.0,0.0,0.38789413181609333,0.38789413181609333,0.38789413181609333,0.04828844359198981,0.04828844359198981,0.04828844359198981,0.3513009860998569,0.3513009860998569,0.3513009860998569,0.0,0.0,0.0,31242.608237740315
2011-07-08,22485.164251219652,111.51026089674966,50189.95129844686,22485.164251219652,22485.164251219652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004718343154899729,-0.0004718343154899729,-0.0004718343154899729,-0.061998361715167684,-0.061998361715167684,-0.061998361715167684,0.0,0.0,0.0,0.1178538735577945,0.1178538735577945,0.1178538735577945,-0.06152652739967771,-0.06152652739967771,-0.06152652739967771,0.17985223527296218,0.17985223527296218,0.17985223527296218,0.0,0.0,0.0,25135.127955809134
2011-07-10,22433.89129064449,-13358.121647610358,37116.143419468135,22433.89129064449,22433.89129064449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03863794226582139,-0.03863794226582139,-0.03863794226582139,-0.033764719763560595,-0.033764719763560595,-0.033764719763560595,0.0,0.0,0.0,-0.4443211264459203,-0.4443211264459203,-0.4443211264459203,0.004873222502260793,0.004873222502260793,0.004873222502260793,-0.4105564066823597,-0.4105564066823597,-0.4105564066823597,0.0,0.0,0.0,12466.039441820007
2011-07-11,22408.2548103569,513.874829280038,51394.306901868076,22408.2548103569,22408.2548103569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02313729951292114,-0.02313729951292114,-0.02313729951292114,0.025151144079068672,0.025151144079068672,0.025151144079068672,0.0,0.0,0.0,0.06839902648579078,0.06839902648579078,0.06839902648579078,0.04828844359198981,0.04828844359198981,0.04828844359198981,0.04324788240672211,0.04324788240672211,0.04324788240672211,0.0,0.0,0.0,23940.95762463085
2011-07-12,22508.616345330043,-1156.9360349799358,52469.83080664061,22508.616345330043,22508.616345330043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013661135716251268,-0.013661135716251268,-0.013661135716251268,-0.05220313430371949,-0.05220313430371949,-0.05220313430371949,0.0,0.0,0.0,0.15174839530495293,0.15174839530495293,0.15174839530495293,-0.03854199858746823,-0.03854199858746823,-0.03854199858746823,0.20395152960867244,0.20395152960867244,0.20395152960867244,0.0,0.0,0.0,25924.262756268712
2011-07-13,22608.97788030318,-1386.2264994877019,50561.56075374299,22608.97788030318,22608.97788030318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023191484665190158,-0.023191484665190158,-0.023191484665190158,-0.025979771766999192,-0.025979771766999192,-0.025979771766999192,0.0,0.0,0.0,0.10675082998869867,0.10675082998869867,0.10675082998869867,-0.0027882871018090343,-0.0027882871018090343,-0.0027882871018090343,0.13273060175569787,0.13273060175569787,0.13273060175569787,0.0,0.0,0.0,25022.50503422167
2011-07-14,22709.33941527632,5293.148318002615,55479.98086947216,22709.33941527632,22709.33941527632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033287458476488467,-0.0033287458476488467,-0.0033287458476488467,0.009205986258681775,0.009205986258681775,0.009205986258681775,0.0,0.0,0.0,0.36050697235858453,0.36050697235858453,0.36050697235858453,0.012534732106330621,0.012534732106330621,0.012534732106330621,0.35130098609990273,0.35130098609990273,0.35130098609990273,0.0,0.0,0.0,30896.214612141055
2011-07-15,22809.700950249466,2728.091031348951,51489.391468658156,22809.700950249466,22809.700950249466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034336741458605866,0.034336741458605866,0.034336741458605866,-0.01697443980231208,-0.01697443980231208,-0.01697443980231208,0.0,0.0,0.0,0.16287779547007122,0.16287779547007122,0.16287779547007122,-0.051311181260917944,-0.051311181260917944,-0.051311181260917944,0.1798522352723833,0.1798522352723833,0.1798522352723833,0.0,0.0,0.0,26524.894756357688
2011-07-17,23010.424020195744,-11939.97095950961,40145.08241093416,23010.424020195744,23010.424020195744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019142922426785017,-0.019142922426785017,-0.019142922426785017,-0.029592719132663876,-0.029592719132663876,-0.029592719132663876,0.0,0.0,0.0,-0.44014912581559973,-0.44014912581559973,-0.44014912581559973,-0.010449796705878861,-0.010449796705878861,-0.010449796705878861,-0.41055640668293586,-0.41055640668293586,-0.41055640668293586,0.0,0.0,0.0,12882.406003060309
2011-07-18,23110.78555516888,545.4570126857485,50860.43743031205,23110.78555516888,23110.78555516888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006453906131463432,0.006453906131463432,0.006453906131463432,0.07772687853566274,0.07772687853566274,0.07772687853566274,0.0,0.0,0.0,0.12097476094257945,0.12097476094257945,0.12097476094257945,0.0712729724041993,0.0712729724041993,0.0712729724041993,0.04324788240691671,0.04324788240691671,0.04324788240691671,0.0,0.0,0.0,25906.607312900655
2011-07-19,23211.147090142025,1574.5526375647646,54398.83658642356,23211.147090142025,23211.147090142025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010242212633110571,-0.010242212633110571,-0.010242212633110571,-0.010476663200229663,-0.010476663200229663,-0.010476663200229663,0.0,0.0,0.0,0.1934748664085389,0.1934748664085389,0.1934748664085389,-0.00023445056711909193,-0.00023445056711909193,-0.00023445056711909193,0.20395152960876856,0.20395152960876856,0.20395152960876856,0.0,0.0,0.0,27701.9206725962
2011-07-20,23311.508625115166,-2894.7250853757173,50545.631810125014,23311.508625115166,23311.508625115166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012695941281555533,-0.012695941281555533,-0.012695941281555533,-0.046130266799643875,-0.046130266799643875,-0.046130266799643875,0.0,0.0,0.0,0.08660033495621369,0.08660033495621369,0.08660033495621369,-0.033434325518088344,-0.033434325518088344,-0.033434325518088344,0.13273060175585757,0.13273060175585757,0.13273060175585757,0.0,0.0,0.0,25330.293080384803
2011-07-21,23411.870160088307,6908.407715464148,56964.21551189442,23411.870160088307,23411.870160088307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012402902798281237,-0.012402902798281237,-0.012402902798281237,0.030777867724328698,0.030777867724328698,0.030777867724328698,0.0,0.0,0.0,0.38207885382454504,0.38207885382454504,0.38207885382454504,0.043180770522609935,0.043180770522609935,0.043180770522609935,0.3513009861002163,0.3513009861002163,0.3513009861002163,0.0,0.0,0.0,32357.050676743915
2011-07-22,23512.231695061448,-607.8529896527588,53572.089498582296,23512.231695061448,23512.231695061448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018973328707322216,-0.018973328707322216,-0.018973328707322216,-0.08816136571106975,-0.08816136571106975,-0.08816136571106975,0.0,0.0,0.0,0.09169086956230194,0.09169086956230194,0.09169086956230194,-0.06918803700374754,-0.06918803700374754,-0.06918803700374754,0.17985223527337169,0.17985223527337169,0.17985223527337169,0.0,0.0,0.0,25668.088664531948
2011-07-24,23714.616252865857,-15125.516106126324,39102.302272399174,23714.616252865857,23714.616252865857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015476524687662602,-0.015476524687662602,-0.015476524687662602,-0.07955688862203025,-0.07955688862203025,-0.07955688862203025,0.0,0.0,0.0,-0.4901132953046406,-0.4901132953046406,-0.4901132953046406,-0.06408036393436765,-0.06408036393436765,-0.06408036393436765,-0.41055640668261034,-0.41055640668261034,-0.41055640668261034,0.0,0.0,0.0,12091.767534288785
2011-07-25,23815.80853176806,-2574.298111330909,50822.29906979045,23815.80853176806,23815.80853176806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01593925241422121,-0.01593925241422121,-0.01593925241422121,-0.02383521258541013,-0.02383521258541013,-0.02383521258541013,0.0,0.0,0.0,0.019412669821828668,0.019412669821828668,0.019412669821828668,-0.00789596017118892,-0.00789596017118892,-0.00789596017118892,0.0432478824072388,0.0432478824072388,0.0432478824072388,0.0,0.0,0.0,24278.136959335163
2011-07-26,23917.000810670263,57.09233737380572,53650.92200544068,23917.000810670263,23917.000810670263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026797452311101085,-0.026797452311101085,-0.026797452311101085,-0.05257026822511961,-0.05257026822511961,-0.05257026822511961,0.0,0.0,0.0,0.15138126138351504,0.15138126138351504,0.15138126138351504,-0.025772815914018518,-0.025772815914018518,-0.025772815914018518,0.20395152960863464,0.20395152960863464,0.20395152960863464,0.0,0.0,0.0,27537.58656190008
2011-07-27,24018.19308957247,-1078.164491665253,51954.687882883656,24018.19308957247,24018.19308957247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024578728681855837,-0.024578728681855837,-0.024578728681855837,-0.10398211182436315,-0.10398211182436315,-0.10398211182436315,0.0,0.0,0.0,0.028748489931113064,0.028748489931113064,0.028748489931113064,-0.0794033831425073,-0.0794033831425073,-0.0794033831425073,0.1327306017554762,0.1327306017554762,0.1327306017554762,0.0,0.0,0.0,24708.679871771572
2011-07-28,24119.385368474672,3592.5253687927907,57939.6419439676,24119.385368474672,24119.385368474672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013482764864326386,-0.013482764864326386,-0.013482764864326386,-0.02648639810489519,-0.02648639810489519,-0.02648639810489519,0.0,0.0,0.0,0.3248145879950729,0.3248145879950729,0.3248145879950729,-0.013003633240568805,-0.013003633240568805,-0.013003633240568805,0.35130098609996807,0.35130098609996807,0.35130098609996807,0.0,0.0,0.0,31953.713589630166
2011-07-29,24220.577647376875,32.56343247376267,51683.189306246815,24220.577647376875,24220.577647376875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015097730576856207,-0.015097730576856207,-0.015097730576856207,-0.05874740223370432,-0.05874740223370432,-0.05874740223370432,0.0,0.0,0.0,0.12110483304023376,0.12110483304023376,0.12110483304023376,-0.04364967165684811,-0.04364967165684811,-0.04364967165684811,0.17985223527393807,0.17985223527393807,0.17985223527393807,0.0,0.0,0.0,27153.80665950047
2011-07-31,24422.962205181284,-9744.95639391433,40651.290975713906,24422.962205181284,24422.962205181284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029523756720734016,-0.029523756720734016,-0.029523756720734016,0.0008878311284262058,0.0008878311284262058,0.0008878311284262058,0.0,0.0,0.0,-0.4096685755538586,-0.4096685755538586,-0.4096685755538586,0.03041158784916022,0.03041158784916022,0.03041158784916022,-0.4105564066822848,-0.4105564066822848,-0.4105564066822848,0.0,0.0,0.0,14417.642067778941
2011-08-01,24524.15448408349,-1672.5065859400468,52453.13623356334,24524.15448408349,24524.15448408349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013187396844345611,0.013187396844345611,0.013187396844345611,0.005291436673156692,0.005291436673156692,0.005291436673156692,0.0,0.0,0.0,0.048539319080590074,0.048539319080590074,0.048539319080590074,-0.00789596017118892,-0.00789596017118892,-0.00789596017118892,0.04324788240743338,0.04324788240743338,0.04324788240743338,0.0,0.0,0.0,25714.540243768104
2011-08-02,24625.346762985697,764.136668519631,54158.81512316224,24625.346762985697,24625.346762985697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016020280168944925,-0.016020280168944925,-0.016020280168944925,-0.08265448063800253,-0.08265448063800253,-0.08265448063800253,0.0,0.0,0.0,0.1212970489709496,0.1212970489709496,0.1212970489709496,-0.0666342004690576,-0.0666342004690576,-0.0666342004690576,0.20395152960895213,0.20395152960895213,0.20395152960895213,0.0,0.0,0.0,27612.328655222187
2011-08-03,24726.53904555159,2793.5322375525043,54350.50517377164,24726.53904555159,24726.53904555159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0120200516347667,-0.0120200516347667,-0.0120200516347667,0.02094537274908346,0.02094537274908346,0.02094537274908346,0.0,0.0,0.0,0.15367597450499082,0.15367597450499082,0.15367597450499082,0.03296542438385016,0.03296542438385016,0.03296542438385016,0.13273060175590737,0.13273060175590737,0.13273060175590737,0.0,0.0,0.0,28526.414029512434
2011-08-04,24827.731328117483,8954.519947589284,61132.74085519725,24827.731328117483,24827.731328117483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006965325680880327,-0.006965325680880327,-0.006965325680880327,0.02089242563358995,0.02089242563358995,0.02089242563358995,0.0,0.0,0.0,0.3721934117336039,0.3721934117336039,0.3721934117336039,0.027857751314470276,0.027857751314470276,0.027857751314470276,0.3513009861000139,0.3513009861000139,0.3513009861000139,0.0,0.0,0.0,34068.44935673481
2011-08-05,24928.923610683374,1545.3140056602429,56240.46407136727,24928.923610683374,24928.923610683374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01690199013420248,-0.01690199013420248,-0.01690199013420248,-0.02735178684008134,-0.02735178684008134,-0.02735178684008134,0.0,0.0,0.0,0.15250044843369986,0.15250044843369986,0.15250044843369986,-0.010449796705878861,-0.010449796705878861,-0.010449796705878861,0.1798522352737812,0.1798522352737812,0.1798522352737812,0.0,0.0,0.0,28730.595640282037
2011-08-07,25131.308175815157,-13585.548764874868,37040.940181188744,25131.308175815157,25131.308175815157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033982633270714054,-0.033982633270714054,-0.033982633270714054,-0.11338601641322135,-0.11338601641322135,-0.11338601641322135,0.0,0.0,0.0,-0.5239424230960739,-0.5239424230960739,-0.5239424230960739,-0.0794033831425073,-0.0794033831425073,-0.0794033831425073,-0.41055640668285254,-0.41055640668285254,-0.41055640668285254,0.0,0.0,0.0,11963.949674604391
2011-08-08,25232.500458381048,-588.3026584216909,51802.835665482744,25232.500458381048,25232.500458381048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014518689248569232,-0.014518689248569232,-0.014518689248569232,-0.03007615902382798,-0.03007615902382798,-0.03007615902382798,0.0,0.0,0.0,0.013171723383120448,0.013171723383120448,0.013171723383120448,-0.015557469775258747,-0.015557469775258747,-0.015557469775258747,0.04324788240694843,0.04324788240694843,0.04324788240694843,0.0,0.0,0.0,25564.8559746833
2011-08-09,25333.692740946935,2182.8087959647064,55412.500803075585,25333.692740946935,25333.692740946935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017606870004553284,-0.0017606870004553284,-0.0017606870004553284,-0.09648708935110228,-0.09648708935110228,-0.09648708935110228,0.0,0.0,0.0,0.10746444025793728,0.10746444025793728,0.10746444025793728,-0.09472640235064696,-0.09472640235064696,-0.09472640235064696,0.20395152960903956,0.20395152960903956,0.20395152960903956,0.0,0.0,0.0,28056.163851019366
2011-08-10,25434.885023512827,-787.0946078308824,52565.041850356414,25434.885023512827,25434.885023512827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019664690900650567,-0.019664690900650567,-0.019664690900650567,-0.08629889136970817,-0.08629889136970817,-0.08629889136970817,0.0,0.0,0.0,0.04643171038608743,0.04643171038608743,0.04643171038608743,-0.0666342004690576,-0.0666342004690576,-0.0666342004690576,0.1327306017557956,0.1327306017557956,0.1327306017557956,0.0,0.0,0.0,26615.870238628006
2011-08-11,25536.07730607872,9112.573453420166,60780.90870301353,25536.07730607872,25536.07730607872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054091742186788895,0.054091742186788895,0.054091742186788895,0.010442070529940783,0.010442070529940783,0.010442070529940783,0.0,0.0,0.0,0.36174305663000056,0.36174305663000056,0.36174305663000056,-0.04364967165684811,-0.04364967165684811,-0.04364967165684811,0.3513009861000598,0.3513009861000598,0.3513009861000598,0.0,0.0,0.0,34773.57596511963
2011-08-12,25637.26958864461,1869.9817606193265,55715.91463454816,25637.26958864461,25637.26958864461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009299395234957998,-0.009299395234957998,-0.009299395234957998,-0.10147196105091502,-0.10147196105091502,-0.10147196105091502,0.0,0.0,0.0,0.07838027422343255,0.07838027422343255,0.07838027422343255,-0.09217256581595702,-0.09217256581595702,-0.09217256581595702,0.17985223527434757,0.17985223527434757,0.17985223527434757,0.0,0.0,0.0,27646.72580934264
2011-08-14,25839.6541537764,-13784.005166540324,40098.05427948964,25839.6541537764,25839.6541537764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00443085133054527,-0.00443085133054527,-0.00443085133054527,-0.13746480170154138,-0.13746480170154138,-0.13746480170154138,0.0,0.0,0.0,-0.5480212083840768,-0.5480212083840768,-0.5480212083840768,-0.1330339503709961,-0.1330339503709961,-0.1330339503709961,-0.41055640668253535,-0.41055640668253535,-0.41055640668253535,0.0,0.0,0.0,11678.975660197228
2011-08-15,25947.560345228045,127.35460529905588,50920.31953339304,25947.560345228045,25947.560345228045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006452509548929615,-0.006452509548929615,-0.006452509548929615,-0.06287136387922744,-0.06287136387922744,-0.06287136387922744,0.0,0.0,0.0,-0.019623481472636435,-0.019623481472636435,-0.019623481472636435,-0.05641885433029783,-0.05641885433029783,-0.05641885433029783,0.043247882406591005,0.043247882406591005,0.043247882406591005,0.0,0.0,0.0,25438.378875533344
2011-08-16,26055.466536679694,5178.205280052674,56252.047386242106,26055.466536679694,26055.466536679694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01923356062703301,-0.01923356062703301,-0.01923356062703301,-0.04756021307574147,-0.04756021307574147,-0.04756021307574147,0.0,0.0,0.0,0.1563913165329428,0.1563913165329428,0.1563913165329428,-0.02832665244870846,-0.02832665244870846,-0.02832665244870846,0.20395152960868426,0.20395152960868426,0.20395152960868426,0.0,0.0,0.0,30130.315251231066
2011-08-17,26163.37272813134,530.6495555664925,54324.88652451159,26163.37272813134,26163.37272813134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012420825171987962,-0.012420825171987962,-0.012420825171987962,-0.007547602669727169,-0.007547602669727169,-0.007547602669727169,0.0,0.0,0.0,0.1251829990862281,0.1251829990862281,0.1251829990862281,0.004873222502260793,0.004873222502260793,0.004873222502260793,0.13273060175595527,0.13273060175595527,0.13273060175595527,0.0,0.0,0.0,29438.582192449652
2011-08-18,26271.278919582986,11827.56129280091,61092.195149640946,26271.278919582986,26271.278919582986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01385020640466504,-0.01385020640466504,-0.01385020640466504,0.016561381444495184,0.016561381444495184,0.016561381444495184,0.0,0.0,0.0,0.3678623675445745,0.3678623675445745,0.3678623675445745,0.03041158784916022,0.03041158784916022,0.03041158784916022,0.3513009861000793,0.3513009861000793,0.3513009861000793,0.0,0.0,0.0,35935.493781364654
